,Text,URL
2,['[SALAH]  China Airlines sudah beroperasi ke Makassar'],https://turnbackhoax.id/2019/06/14/salah-china-airlines-sudah-beroperasi-ke-makassar/
3,['[SALAH] Kapolres Solok Kota Sebut Polri Diberi Porsi Terdepan dan Teratas Dalam Menjaga Keamanan Nasional'],https://turnbackhoax.id/2019/06/11/salah-kapolres-solok-kota-sebut-polri-diberi-porsi-terdepan-dan-teratas-dalam-menjaga-keamanan-nasional/
4,"['[SALAH] “KPU Panik, Semua Data BPN, TNI, PKS, IPB & ITB Semua Memenangkan 02”']",https://turnbackhoax.id/2019/06/10/salah-kpu-panik-semua-data-bpn-tni-pks-ipb-itb-semua-memenangkan-02/
5,"['[KLARIFIKASI] Harga Tiket Kereta JKT-SBY Dijual hingga Rp 1,5 Juta']",https://turnbackhoax.id/2019/06/02/klarifikasi-harga-tiket-kereta-jkt-sby-dijual-hingga-rp-15-juta/
6,['[SALAH] Bos Mayapada Jadi Pembina Brimob dan TNI'],https://turnbackhoax.id/2019/05/29/salah-bos-mayapada-jadi-pembina-brimob-dan-tni/
7,['[SALAH] Tol Jakarta – Cikampek Ambruk'],https://turnbackhoax.id/2019/05/22/salah-tol-jakarta-cikampek-ambruk/
8,['[SALAH] “GURU Mau DIIMPOR Juga”'],https://turnbackhoax.id/2019/05/13/salah-guru-mau-diimpor-juga/
9,['[SALAH] ULAMA DI BANTEN DIBACOK SIMPATISAN PKI'],https://turnbackhoax.id/2019/05/08/salah-ulama-di-banten-dibacok-simpatisan-pki/
10,['[BERITA] “Bank Indonesia: Utang Luar Negeri Rp 5.295 T Masih Aman”'],https://turnbackhoax.id/2019/05/06/berita-bank-indonesia-utang-luar-negeri-rp-5-295-t-masih-aman/
11,['[SALAH] Kaesang Pangarep (anak ketiga Jokowi) Komisaris Perusahaan Batu Bara yang lg ‘nyamar’ jadi penjual Pisang & Kopi'],https://turnbackhoax.id/2019/04/26/salah-kaesang-pangarep-anak-ketiga-jokowi-komisaris-perusahaan-batu-bara-yang-lg-nyamar-jadi-penjual-pisang-kopi/
12,['[SALAH] SUSUNAN KABINET KERJA JILID II JOKOWI MA’RUF'],https://turnbackhoax.id/2019/04/26/salah-susunan-kabinet-kerja-jilid-ii-jokowi-maruf/
13,['[BENAR] Klarifikasi Kementerian BUMN Atas Isu BRI Akuisisi Jiwasraya'],https://turnbackhoax.id/2019/04/23/benar-klarifikasi-kementerian-bumn-atas-isu-bri-akuisisi-jiwasraya/
14,['[SALAH] Pesan Dari Jusuf Kalla'],https://turnbackhoax.id/2019/04/22/salah-pesan-dari-jusuf-kalla/
15,['[BENAR] Klarifikasi PT Schroder Terkait Isu Memberikan Dana Kampanye Untuk Sandiaga Uno'],https://turnbackhoax.id/2019/04/11/benar-klarifikasi-pt-schroder-terkait-isu-memberikan-dana-kampanye-untuk-sandiaga-uno/
16,['[SALAH] Pemerintah Jokowi Tawarkan Kota Bogor Kepada Cina'],https://turnbackhoax.id/2019/04/10/salah-pemerintah-jokowi-tawarkan-kota-bogor-kepada-cina/
17,['[SALAH] Dana haji dipakai oleh pemerintah Jokowi untuk membangun infrastruktur'],https://turnbackhoax.id/2019/04/08/salah-dana-haji-dipakai-oleh-pemerintah-jokowi-untuk-membangun-infrastruktur/
18,['[SALAH] “Mahatir Mohammad minta China membongkar semua jalan Tol”'],https://turnbackhoax.id/2019/04/04/salah-mahatir-mohammad-minta-china-membongkar-semua-jalan-tol/
19,['[SALAH] Habib Rizieq Syihab : Menlu Retno LP Marsudi mengimbau staf KBRI Riyadh dan KJRI Jeddah di Arab Saudi agar memenangkan capres Jokowi'],https://turnbackhoax.id/2019/04/02/salah-habib-rizieq-syihab-menlu-retno-lp-marsudi-mengimbau-staf-kbri-riyadh-dan-kjri-jeddah-di-arab-saudi-agar-memenangkan-capres-jokowi/
0,['[SALAH] Foto di Post “PRABOWO SANDI DINANTI DUNIA!”'],https://turnbackhoax.id/2019/03/30/salah-foto-di-post-prabowo-sandi-dinanti-dunia/
1,['[SALAH] “Kok bebas acungkan 1 jari?”'],https://turnbackhoax.id/2019/03/25/salah-kok-bebas-acungkan-1-jari/
2,['[SALAH] Tangkapan Layar Artikel “KPK Minta Jangan Coblos Calon yang Bagi Uang dan Sembako”'],https://turnbackhoax.id/2019/03/23/salah-tangkapan-layar-artikel-kpk-minta-jangan-coblos-calon-yang-bagi-uang-dan-sembako/
3,['[SALAH] DOKUMEN NEGARA DIANGKUT KONTAINER BERTULISKAN HURUF CINA'],https://turnbackhoax.id/2019/03/11/salah-dokumen-negara-diangkut-kontainer-bertuliskan-huruf-cina/
4,['[SALAH] “Tenang pak Anies Baswedan kita masih punya medsos”'],https://turnbackhoax.id/2019/03/10/salah-tenang-pak-anies-baswedan-kita-masih-punya-medsos/
5,['[SALAH] Turn Back Hoax Dibentuk Bukan Untuk Menangkal Hoax Melainkan Untuk Menaikkan Elektabilitas Jokowi'],https://turnbackhoax.id/2019/03/09/salah-turn-back-hoax/
6,['[SALAH] “Atau ini bukti kecintaannya terhadap NKRI harga mati?”'],https://turnbackhoax.id/2019/03/03/salah-atau-ini-bukti-kecintaannya-terhadap-nkri-harga-mati/
7,['[SALAH] “Islam tdk boleh ditegakkan”'],https://turnbackhoax.id/2019/03/02/salah-islam-tdk-boleh-ditegakkan/
8,['[SALAH] Tiket Promo Kereta Api Hut BUMN 21'],https://turnbackhoax.id/2019/02/21/salah-tiket-promo-kereta-api-hut-bumn-21/
9,['[SALAH] “Pawai penyambutan Pak Prabowo di Bandung”'],https://turnbackhoax.id/2019/02/10/salah-pawai-penyambutan-pak-prabowo-di-bandung/
10,['[BENAR] Pembangunan Jembatan Gantung Sikundo'],https://turnbackhoax.id/2019/02/09/benar-pembangunan-jembatan-gantung-sikundo/
11,['[SALAH] JOKOWI JADI ORANG TERKAYA NOMOR 18 DI ASIA'],https://turnbackhoax.id/2019/01/30/salah-jokowi-jadi-orang-terkaya-nomor-18-di-asia/
12,['[SALAH] “Sby akhirnya mendukung kerja pemerintah jokowi”'],https://turnbackhoax.id/2019/01/30/salah-sby-akhirnya-mendukung-kerja-pemerintah-jokowi/
13,['[BENAR] Penjelasan Terkait Beredarnya Foto Kartu E-Money Prabowo-Sandi'],https://turnbackhoax.id/2019/01/28/benar-penjelasan-terkait-beredarnya-foto-kartu-e-money-prabowo-sandi/
14,['[SALAH] Jokowi akan Bekerja Sama dengan Beberapa Bank Menggunakan Dana Nasabah untuk Proyek Besar'],https://turnbackhoax.id/2019/01/28/salah-jokowi-akan-bekerja-sama-dengan-beberapa-bank-menggunakan-dana-nasabah-untuk-proyek-besar/
15,"['[SALAH] Artikel Sangat Berharga: Pengakuan Jujur Jusuf Kalla, Perjuangan Moral Jokowi']",https://turnbackhoax.id/2019/01/23/salah-artikel-sangat-berharga-pengakuan-jujur-jusuf-kalla-perjuangan-moral-jokowi/
16,['[SALAH] Pesan Terakhir Seorang Miliarder Bernama Steve Gouves'],https://turnbackhoax.id/2019/01/22/salah-pesan-terakhir-seorang-miliarder-bernama-steve-gouves/
17,['[SALAH] “Jadi yang Antek Jongos dan Budak Asing itu siapa?”'],https://turnbackhoax.id/2019/01/22/salah-jadi-yang-antek-jongos-dan-budak-asing-itu-siapa/
18,['[SALAH] “Saya kira ini tanda-tanda”'],https://turnbackhoax.id/2019/01/21/salah-saya-kira-ini-tanda-tanda/
19,"['[SALAH] Ma’ruf Amin: Jika Saya Kalah, Umat Islam Akan Berdosa dan Masuk Neraka Semua!!']",https://turnbackhoax.id/2019/01/21/salah-maruf-amin-jika-saya-kalah-umat-islam-akan-berdosa-dan-masuk-neraka-semua/
0,['[BENAR] Cek Fakta Pidato Kebangsaan Prabowo Subianto'],https://turnbackhoax.id/2019/01/15/benar-cek-fakta-pidato-kebangsaan-prabowo-subianto/
1,['[BENAR] Penjelasan Para Elit Garbi Terkait Para Peserta Acara Deklarasi Garbi Chapter Bandung yang Memakai Kaos Jokowi-Ma’ruf Amin'],https://turnbackhoax.id/2019/01/14/benar-penjelasan-para-elit-garbi-terkait-para-peserta-acara-deklarasi-garbi-chapter-bandung-yang-memakai-kaos-jokowi-maruf-amin/
2,['[SALAH] Kominfo Akan Blokir Game Online'],https://turnbackhoax.id/2019/01/11/salah-kominfo-akan-blokir-game-online/
3,['[BENAR] Klarifikasi TNI-Polri Terhadap Tudingan Melakukan Penyanderaan Rombongan Tim Evakuasi Kemanusiaan dan Pemda Nduga'],https://turnbackhoax.id/2019/01/02/benar-klarifikasi-tni-polri-terhadap-tudingan-melakukan-penyanderaan-rombongan-tim-evakuasi-kemanusiaan-dan-pemda-nduga/
4,['[SALAH] “TIDAK DIBERITAKAN OLEH MEDIA MAINSTREAM”'],https://turnbackhoax.id/2019/01/01/salah-tidak-diberitakan-oleh-media-mainstream/
5,['[SALAH] “Ternyata Sandiaga Salahuddin Uno ( SANDI ) Punya Gelar Professor tetapi tidak dipakainya”'],https://turnbackhoax.id/2019/01/01/salah-ternyata-sandiaga-salahuddin-uno-sandi-punya-gelar-professor-tetapi-tidak-dipakainya/
6,['[SALAH] “Keren Sultan Jogja Tolak Tol”'],https://turnbackhoax.id/2018/12/25/salah-keren-sultan-jogja-tolak-tol/
7,['[SALAH] “Selamat datang penjajah yg legal”'],https://turnbackhoax.id/2018/12/11/salah-selamat-datang-penjajah-yg-legal/
8,['[BENAR] Perhutani Mengklarifikasi Penemuan Lahan Pembibitan Ganja di Bogor'],https://turnbackhoax.id/2018/12/04/benar-perhutani-mengklarifikasi-penemuan-lahan-pembibitan-ganja-di-bogor/
9,['[SALAH] “LUAR BIASA! ERDOGAN : NEGARA ISLAM HARUS MEMBANTU INDONESIA KELUAR DARI HUTANG!”'],https://turnbackhoax.id/2018/11/30/salah-luar-biasa-erdogan-negara-islam-harus-membantu-indonesia-keluar-dari-hutang/
10,['[SALAH] Bendungan Katulampa Jebol Pada 27 November 2018'],https://turnbackhoax.id/2018/11/28/salah-bendungan-katulampa-jebol-pada-27-november-2018/
11,"['[SALAH] “ATAS KEINGINAN JOKOWI, CHINA SEGERA KIRIM 3 JUTA WARGANYA KE INDONESIA”']",https://turnbackhoax.id/2018/11/27/salah-atas-keinginan-jokowi-china-segera-kirim-3-juta-warganya-ke-indonesia/
12,['[BENAR] Penjelasan Kepala Media Center Prabowo terkait Pidato Prabowo yang Sebut Indonesia Hanya Punya 1 Profesor Fisika'],https://turnbackhoax.id/2018/11/26/benar-penjelasan-kepala-media-center-prabowo-terkait-pidato-prabowo-yang-sebut-indonesia-hanya-punya-1-profesor-fisika/
13,['[SALAH] “Ben Indonesia geger terus”'],https://turnbackhoax.id/2018/11/26/salah-ben-indonesia-geger-terus/
14,['[SALAH] Ada Beberapa Tempat Menginap Gratis untuk Peserta Reuni Alumni 212'],https://turnbackhoax.id/2018/11/26/salah-ada-beberapa-tempat-menginap-gratis-untuk-peserta-reuni-alumni-212/
15,"['[SALAH] Gubernur Jatim, Khofifah Indar Parawansa Masuk Timses Prabowo – Sandi']",https://turnbackhoax.id/2018/11/13/salah-gubernur-jatim-khofifah-indar-parawansa-masuk-timses-prabowo-sandi/
16,['[BENAR] Kemenhub Klarifikasi Terkait Isu Pilot Indonesia Banyak Yang Tidak Lulus Ujian Simulator Airbus di Australia'],https://turnbackhoax.id/2018/11/06/benar-kemenhub-klarifikasi-terkait-isu-pilot-indonesia-banyak-yang-tidak-lulus-ujian-simulator-airbus-di-australia/
17,['[SALAH] “Tolong Bela Boyolali Yo Mas”'],https://turnbackhoax.id/2018/11/05/salah-tolong-bela-boyolali-yo-mas/
18,['[SALAH] “SKENARIO COKLAT1”'],https://turnbackhoax.id/2018/10/28/salah-skenario-coklat1/
19,['[BENAR] Klarifikasi Dahnil Anzar Terkait ‘E-mail Skenario Coklat1’'],https://turnbackhoax.id/2018/10/28/benar-klarifikasi-dahnil-anzar-terkait-e-mail-skenario-coklat1/
0,['[BENAR] Klarifikasi PT Go-Jek Terkait Isu Adanya Pemutihan Massal Akun Eks Mitra Go-Jek'],https://turnbackhoax.id/2018/10/25/benar-klarifikasi-pt-go-jek-terkait-isu-adanya-pemutihan-massal-akun-eks-mitra-go-jek/
1,['[SALAH] “SURAT WAKALAH INFRA STRUKTUR DANA HAJI”'],https://turnbackhoax.id/2018/10/21/salah-surat-wakalah-infra-struktur-dana-haji/
2,['[SALAH] “TANPA KK & KTP (catat baik-baik)”'],https://turnbackhoax.id/2018/10/20/salah-tanpa-kk-ktp-catat-baik-baik/
3,['[Isu] Jokowi dianggap pernah menuturkan kata pribumi seperti tertulis pada judul berita di radarbanten dan cnnindonesia. Skrinsut terlampir. Awalnya beredar melalui whatsapp.'],https://turnbackhoax.id/2018/10/17/isu-jokowi-dianggap-pernah-menuturkan-kata-pribumi-seperti-tertulis-pada-judul-berita-di-radarbanten-dan-cnnindonesia-skrinsut-terlampir-awalnya-beredar-melalui-whatsapp/
4,['[SALAH] “BIARKAN YOGYAKARTA TANPA JALAN TOL”'],https://turnbackhoax.id/2018/10/14/salah-biarkan-yogyakarta-tanpa-jalan-tol/
5,['[SALAH] “Terjadi Gempa Susulan yang Berpotensi Tsunami di Madura”'],https://turnbackhoax.id/2018/10/12/salah-terjadi-gempa-susulan-yang-berpotensi-tsunami-di-madura/
6,['[BENAR] “BPS Tampik Pernyataan Sandiaga yang Sebut Makan Siang di Singapura Lebih Murah daripada di Indonesia”'],https://turnbackhoax.id/2018/10/10/benar-bps-tampik-pernyataan-sandiaga-yang-sebut-makan-siang-di-singapura-lebih-murah-daripada-di-indonesia/
7,['[BENAR] Klarifikasi Kementerian Luar Negeri Terkait Isu Pelarangan Anak Habib Rizieq Masuk Yaman'],https://turnbackhoax.id/2018/10/09/benar-klarifikasi-kementerian-luar-negeri-terkait-isu-pelarangan-anak-habib-rizieq-masuk-yaman/
8,['[KLARIFIKASI] “Tak Benar Kwik Kian Gie Meninggal Dunia”'],https://turnbackhoax.id/2018/10/09/klarifikasi-tak-benar-kwik-kian-gie-meninggal-dunia/
9,['[SALAH] Meme Jokowi toast menggunakan Wine'],https://turnbackhoax.id/2018/10/08/salah-meme-jokowi-toast-menggunakan-wine/
10,['[BENAR] Gempa Palu Bukan Penyebab Erupsi Gunung Soputan'],https://turnbackhoax.id/2018/10/05/benar-gempa-palu-bukan-penyebab-erupsi-gunung-soputan/
11,['[SALAH] “Pesindo (Organ PKI)”'],https://turnbackhoax.id/2018/10/02/salah-pesindo-organ-pki/
12,['[BENAR] Penjelasan Airnav Indonesia terkait Kabar Mengenai Kondisi Bandara SIS Al-Jufrie di Palu yang Tidak Kondusif'],https://turnbackhoax.id/2018/10/01/benar-penjelasan-airnav-indonesia-terkait-kabar-mengenai-kondisi-bandara-sis-al-jufrie-di-palu-yang-tidak-kondusif/
13,['[BENAR] DJP Bantah Call Centernya Meminta Data KTP dan Identitas Lainnya'],https://turnbackhoax.id/2018/09/27/benar-djp-bantah-call-centernya-meminta-data-ktp-dan-identitas-lainnya/
14,['[SALAH] “PDIP Menerima Kunjungan PKI China”'],https://turnbackhoax.id/2018/09/25/salah-pdip-menerima-kunjungan-pki-china/
15,['[SALAH] Infografis Integrasi Tarif Tol JORR'],https://turnbackhoax.id/2018/09/22/salah-infografis-integrasi-tarif-tol-jorr/
16,['[SALAH] “Discount 35% Teriak 2 Periode”'],https://turnbackhoax.id/2018/09/20/salah-discount-35-teriak-2-periode/
17,['[BENAR] Klarifikasi Video TKA China Mengukur Tanah'],https://turnbackhoax.id/2018/09/20/benar-klarifikasi-video-tka-china-mengukur-tanah/
18,['(SALAH) Dana Bantuan Pada Buku Tabungan Bodong Untuk Renovasi Rumah Korban Gempa di Lombok'],https://turnbackhoax.id/2018/09/18/salah-dana-bantuan-pada-buku-tabungan-bodong-untuk-renovasi-rumah-korban-gempa-di-lombok/
19,['[BENAR] “Misbakhun Bantah Fasilitasi RSCC Adakan Konferensi Pers Terkait Pemblokiran Rekening Bank Milik Ruben PS Marey”'],https://turnbackhoax.id/2018/09/16/benar-misbakhun-bantah-fasilitasi-rscc-adakan-konferensi-pers-terkait-pemblokiran-rekening-bank-milik-ruben-ps-marey/
0,['[BENAR] Revisi deskripsi foto di berita Tempo “Rumah Tahan Gempa Rp 15 Juta Mulai Berdiri di Lombok Utara”'],https://turnbackhoax.id/2018/09/14/benar-revisi-deskripsi-foto-di-berita-tempo-rumah-tahan-gempa-rp-15-juta-mulai-berdiri-di-lombok-utara/
1,['[SALAH] INFO REKRUTMEN CPNS 2018'],https://turnbackhoax.id/2018/09/06/salah-info-rekrutmen-cpns-2018/
2,['[BENAR] Pertamina Bantah Mengurangi Kuota BBM Bersubsidi Di Wilayah Solo Raya dan DI Yogyakarta'],https://turnbackhoax.id/2018/09/05/benar-pertamina-bantah-mengurangi-kuota-bbm-bersubsidi-di-wilayah-solo-raya-dan-di-yogyakarta/
3,['(SALAH): Surat Panggilan Wawancara Calon Pegawai Bank Indonesia'],https://turnbackhoax.id/2018/09/03/salah-surat-panggilan-wawancara-calon-pegawai-bank-indonesia/
4,['[SALAH] Penggunaan foto di post tulisan “Pencak Silat Memeluk Semua yang Mencintainya”'],https://turnbackhoax.id/2018/09/02/salah-penggunaan-foto-di-post-tulisan-pencak-silat-memeluk-semua-yang-mencintainya/
5,['[SALAH] “Pak SBY dan Istri pernah mengunjungi Lahan Kota Langit”'],https://turnbackhoax.id/2018/08/31/salah-pak-sby-dan-istri-pernah-mengunjungi-lahan-kota-langit/
6,['[SALAH] “Prabowo Subianto – Sandiaga Uno Telah Membuat Daftar Nama dan Susunan Menteri Kabinet”'],https://turnbackhoax.id/2018/08/26/salah-prabowo-subianto-sandiaga-uno-telah-membuat-daftar-nama-dan-susunan-menteri-kabinet/
7,['[SALAH] Sri Mulyani Tantang Pembenci Jokowi'],https://turnbackhoax.id/2018/08/24/salah-sri-mulyani-tantang-pembenci-jokowi/
8,"['[SALAH] Artikel ‘Akal Pendek Obral Aset Bangsa !!!’ Ditulis Oleh Akbar Faisal, Anggota DPR RI Fraksi Partai NasDem']",https://turnbackhoax.id/2018/08/23/salah-artikel-akal-pendek-obral-aset-bangsa-ditulis-oleh-akbar-faisal-anggota-dpr-ri-fraksi-partai-nasdem/
9,['[SALAH] Dukungan KH Said Aqil Siradj ke Prabowo-Sandiaga'],https://turnbackhoax.id/2018/08/22/salah-dukungan-kh-said-aqil-siradj-ke-prabowo-sandiaga/
10,['[SALAH] Badai Pasir Terjadi Karena Spanduk #2019GantiPresiden'],https://turnbackhoax.id/2018/08/22/salah-badai-pasir-terjadi-karena-spanduk-2019gantipresiden/
11,['[BENAR] Belum Ada Susunan Resmi Tim Kampanye/Pemenangan Pasangan Prabowo-Sandi Hingga Kini (21 Agustus 2018)'],https://turnbackhoax.id/2018/08/21/benar-belum-ada-susunan-resmi-tim-kampanye-pemenangan-pasangan-prabowo-sandi-hingga-kini-21-agustus-2018/
12,['[SALAH] Ponpes Bata-Bata Pamekasan Dukung Khilafah Gantikan Pancasila'],https://turnbackhoax.id/2018/08/20/salah-ponpes-bata-bata-pamekasan-dukung-khilafah-gantikan-pancasila/
13,['[FALSE] “Indonesian Government still hasn’t declared a National Disaster. Incredible.” | [SALAH] “Pemerintah Indonesia masih belum mendeklarasikan Bencana Nasional. Luar biasa.”'],https://turnbackhoax.id/2018/08/17/false-indonesian-government-still-hasnt-declared-a-national-disaster-incredible-salah-pemerintah-indonesia-masih-belum-mendeklarasikan-bencana-nasional-luar-biasa/
14,['[SALAH] “Indonesia Baru Mengetahuinya” (kasus Wilfrida Soik)'],https://turnbackhoax.id/2018/08/17/salah-indonesia-baru-mengetahuinya-kasus-wilfrida-soik/
15,['[SALAH] “Mike Pompeo tidak temui Jokowi tanda kuat bakal wasalam”'],https://turnbackhoax.id/2018/08/15/salah-mike-pompeo-tidak-temui-jokowi-tanda-kuat-bakal-wasalam/
16,['[SALAH] “Mari kita lihat siapa di balik Prabowo – Sandiaga Uno”'],https://turnbackhoax.id/2018/08/15/salah-mari-kita-lihat-siapa-di-balik-prabowo-sandiaga-uno/
17,['[SALAH] “Pengakuan Jusuf Kalla perjuangan moral Jokowi”'],https://turnbackhoax.id/2018/08/15/salah-pengakuan-jusuf-kalla-perjuangan-moral-jokowi/
18,['[SALAH] “Maafkan kami masyarakat Lombok”'],https://turnbackhoax.id/2018/08/14/salah-maafkan-kami-masyarakat-lombok/
19,['[SALAH] “Pemberitahuan pemenang undian bank BRI”'],https://turnbackhoax.id/2018/08/12/salah-pemberitahuan-pemenang-undian-bank-bri/
0,['[SALAH] Memo SBY Dukung Jokowi-Ma’aruf Amin Pada Kamis Malam (9/8)'],https://turnbackhoax.id/2018/08/10/salah-memo-sby-dukung-jokowi-maaruf-amin-pada-kamis-malam-9-8/
1,"['[BENAR] DIKABARKAN MUNDUR DARI KSP, MOELDOKO BERI KLARIFIKASI']",https://turnbackhoax.id/2018/08/08/14066/
2,['[SALAH] “Sri Mulyani Lelang Miras Solusi Defisit Anggaran”'],https://turnbackhoax.id/2018/08/05/salah-sri-mulyani-lelang-miras-solusi-defisit-anggaran/
3,['[SALAH] “Makin Parah Pesawat Kepresidenan Dijual?”'],https://turnbackhoax.id/2018/08/04/salah-makin-parah-pesawat-kepresidenan-dijual/
4,['[SALAH] “MUI Mengeluarkan Daftar Bumbu dan Makanan yang Mengandung Babi”'],https://turnbackhoax.id/2018/07/26/salah-mui-mengeluarkan-daftar-bumbu-dan-makanan-yang-mengandung-babi/
5,['[BENAR] Pertamina Tidak Bangkrut'],https://turnbackhoax.id/2018/07/25/benar-pertamina-tidak-bangkrut/
6,['[BENAR] “Ratusan Pekerja Pertamina RU II Dumai Tolak Akuisisi Pertagas”'],https://turnbackhoax.id/2018/07/21/benar-ratusan-pekerja-pertamina-ru-ii-dumai-tolak-akuisisi-pertagas/
7,"['[BENAR] KONDISI WILAYAHNYA DISEBUT TIDAK AMAN, BUPATI NDUGA PAPUA BERI KLARIFIKASI']",https://turnbackhoax.id/2018/07/18/benar-kondisi-wilayahnya-disebut-tidak-aman-bupati-nduga-papua-beri-klarifikasi/
8,['[SALAH] “Seluruh Biaya Muhammad Zohri Bukan Diurus Kemenpora”'],https://turnbackhoax.id/2018/07/15/salah-seluruh-biaya-muhammad-zohri-bukan-diurus-kemenpora/
9,['[BENAR] Kementerian PUPR Beri Klarifikasi Perihal Isu Pengambilalihan Proyek Enam Ruas Tol di DKI Jakarta'],https://turnbackhoax.id/2018/07/15/benar-kementerian-pupr-beri-klarifikasi-perihal-isu-pengambilalihan-proyek-enam-ruas-tol-di-dki-jakarta/
10,['[SALAH] “Menyusup ke Segala Bidang Perlahan Tapi Pasti”'],https://turnbackhoax.id/2018/07/15/salah-menyusup-ke-segala-bidang-perlahan-tapi-pasti/
11,['[BENAR] Kemenhub Beri Klarifikasi Atas Kabar yang Menyebutkan Ada 2 Pegawai Ditahan Usai Kebakaran di Gedung Kemenhub'],https://turnbackhoax.id/2018/07/09/benar-kemenhub-beri-klarifikasi-atas-kabar-yang-menyebutkan-ada-2-pegawai-ditahan-usai-kebakaran-di-gedung-kemenhub/
12,"['[BENAR] “Doktor yang jadi Pemulung Sampah ini, Ternyata Adiknya Pramodya Ananta Toer”']",https://turnbackhoax.id/2018/07/07/benar-doktor-yang-jadi-pemulung-sampah-ini-ternyata-adiknya-pramodya-ananta-toer/
13,['[BENAR] Kantor Staf Kepresidenan Mengklarifikasi Bahwa Tidak Ada Dokumen Penting Negara yang Hilang Pada Kasus Pencurian Terhadap Stafnya'],https://turnbackhoax.id/2018/07/06/benar-kantor-staf-kepresidenan-mengklarifikasi-bahwa-tidak-ada-dokumen-penting-negara-yang-hilang-pada-kasus-pencurian-terhadap-stafnya/
14,"['[SALAH] “Indonesia ku sayang, Indonesia ku malang”']",https://turnbackhoax.id/2018/07/01/salah-indonesia-ku-sayang-indonesia-ku-malang/
15,['[SALAH] Pemerintah Akan Mencabut Subsidi Gas Elpiji 3 Kilogram Pada Bulan Juli'],https://turnbackhoax.id/2018/06/26/salah-pemerintah-akan-mencabut-subsidi-gas-elpiji-3-kilogram-pada-bulan-juli/
16,['[SALAH] “Di Hari Raya Ini Kami Ucapkan Kepada Pemilik Wajah di Bawah Ini”'],https://turnbackhoax.id/2018/06/17/salah-di-hari-raya-ini-kami-ucapkan-kepada-pemilik-wajah-di-bawah-ini/
17,['[BENAR] “Manajemen Garuda Indonesia Tegaskan Tidak Ada Penjualan atau Penawaran Saham kepada Perusahaan China”'],https://turnbackhoax.id/2018/06/05/benar-manajemen-garuda-indonesia-tegaskan-tidak-ada-penjualan-atau-penawaran-saham-kepada-perusahaan-china/
18,['[BENAR] “KPK Bantah Keluarkan File Berbentuk PDF yang Berisi Nama-nama Calon Kepala Daerah yang Diduga Terlibat Korupsi”'],https://turnbackhoax.id/2018/06/04/benar-kpk-bantah-keluarkan-file-berbentuk-pdf-yang-berisi-nama-nama-calon-kepala-daerah-yang-diduga-terlibat-korupsi/
19,['[SALAH] “Sri Mulyani Ditolak Kedatangannya Ke Gontor dengan Membawa Cek Bernilai Besar”'],https://turnbackhoax.id/2018/05/28/salah-sri-mulyani-ditolak-kedatangannya-ke-gontor-dengan-membawa-cek-bernilai-besar/
0,['[SALAH] Pencairan Tunjangan Hari Raya (THR) Bagi Pensiunan Pegawai Negeri Sipil (PNS) Dilakukan Tanggal 5 Juni 2018'],https://turnbackhoax.id/2018/05/23/salah-pencairan-tunjangan-hari-raya-thr-bagi-pensiunan-pegawai-negeri-sipil-pns-dilakukan-tanggal-5-juni-2018/
1,['[SALAH] Pertalite Naik Jadi Rp8.150/Liter'],https://turnbackhoax.id/2018/05/22/salah-pertalite-naik-jadi-rp8-150-liter/
2,['[SALAH] “Tiga Bank Besar Indonesia Jatuh ke Tangan Cina”'],https://turnbackhoax.id/2018/05/19/salah-tiga-bank-besar-indonesia-jatuh-ke-tangan-cina/
3,['[SALAH] “Ratusan Ton Narkoba yang Masuk ke Indonesia untuk Pembiayaan Teroris”'],https://turnbackhoax.id/2018/05/18/salah-ratusan-ton-narkoba-yang-masuk-ke-indonesia-untuk-pembiayaan-teroris/
4,['[SALAH] “Ternyata Mbak Dita Ini Mantan Kristen Menjadi Mualaf”'],https://turnbackhoax.id/2018/05/16/salah-ternyata-mbak-dita-ini-mantan-kristen-menjadi-mualaf/
5,['[BENAR] Kurma Impor Produksi Israel'],https://turnbackhoax.id/2018/05/13/benar-kurma-impor-produksi-israel/
6,['[SALAH] Salat Diiringi Musik Dugem di Aceh'],https://turnbackhoax.id/2018/05/08/salah-salat-diiringi-musik-dugem-di-aceh/
7,['[BERITA] “Ancaman Cina Bukan Lagi Fiksi”'],https://turnbackhoax.id/2018/05/06/berita-ancaman-cina-bukan-lagi-fiksi/
8,"['[SALAH] “Sadarlah Wahai Rakyat Indonesia, Kita Ini Sedang Di Jajah”']",https://turnbackhoax.id/2018/05/03/salah-sadarlah-wahai-rakyat-indonesia-kita-ini-sedang-di-jajah/
9,['[SALAH] Video Percakapan “Bagi-Bagi Jatah” Menteri BUMN Rini Soemarno bersama Dirut PLN Sofyan Basri'],https://turnbackhoax.id/2018/05/02/salah-video-percakapan-bagi-bagi-jatah-menteri-bumn-rini-soemarno-bersama-dirut-pln-sofyan-basri/
10,['[BENAR] “Jokowi Restui WNA Duduki Jabatan Direksi BUMN”'],https://turnbackhoax.id/2018/04/22/benar-jokowi-restui-wna-duduki-jabatan-direksi-bumn/
11,['[SALAH] “Jokowi Meminta Masyarakat Beralih Menggunakan Mata Uang Tiongkok Ini Negara Indonesia Apa China”'],https://turnbackhoax.id/2018/04/20/salah-jokowi-meminta-masyarakat-beralih-menggunakan-mata-uang-tiongkok-ini-negara-indonesia-apa-china/
