Tweet,Source Type,Source URL
@withjakeeyy @kpopidol_en ih gue tadi vaksin bukan ujian 😭,Twitter for Android,😭
Wow makin banyak nih vaksin untuk didistribusikannya supaya #VaksinasiMerata https://t.co/4otjRKch3A,Twitter for Android,https://t.co/4otjRKch3A
"abis vaksin dosis 2, ucapkan apa?",Twitter for Android,apa?
Tadi pagi wali kelas bilang hari ini gak ada pelajaran soalnya di sekolah mau vaksin. Ya udah deh abis baca itu lanjut tidur. Eh pas bangun liat gclassroom malah ada pelajaran. Php 😞,Twitter for Android,😞
"@jjagiyaaa @ShinningMaLife gpp nak""ku aja juga baru"" kmaren di vaksin",Twitter for Android,vaksin
Vaksin Sukseskan PON - Terimakasih Atas Kerja Keras Yang Telah Dilakukan Presiden Jokowi Dalam Menangani Covid-19 https://t.co/bJXBn118JS,Twitter Web App,https://t.co/bJXBn118JS
"Data terkait stok vaksin nasional dari Sabang Sampai Merauke kota/kabupaten bisa di akses publik.

Tujuannya, supaya bisa dikawal program vaksinnya dan mencegah agar tidak terjadi politisasi.

#VaksinasiMerata",Twitter for Android,#VaksinasiMerata
"*Komandan Brimob Meninggal 5 Hari Setelah Disuntik Vaksin*
 https://t.co/EbcEfOrC9l
🆙
#TiadaHariTanpaRuwet
#TiadaHariTanpaRuwet",Twitter for Android,#TiadaHariTanpaRuwet
Vaksin Sukseskan PON - Patut Diapresiasi Perjuangan Presiden Jokowi Tangani Covid-19 https://t.co/0MNc6DYhHu,Twitter Web App,https://t.co/0MNc6DYhHu
@KKMPutrajaya @Khairykj @501Awani Kad vaksin Sputnik V dari Russia boleh ke sementara nak dpt 2 dos vaksin di Malaysia?,Twitter for iPhone,Malaysia?
@hallo_wulandari Aku udah vaksin dong #VaksinasiMerata Sabang Sampai Merauke,Twitter for Android,Merauke
Vaksin Sukseskan PON - Segera Berantas KSTP https://t.co/cn7bz4RCco,Twitter Web App,https://t.co/cn7bz4RCco
@ayoPutri Bisa jelasin mbak..? Kenapa yang sudah vaksin bertahap2  masih harus pake masker..? Kan katanya vaksin buat imun agar nggk bisa kena covid..?,Twitter for Android,covid..?
Penting banget untuk kita nggak pilah-pilih vaksin dan segeralah #VaksinasiMerata terutama untuk masyarakat yg lebih rentan.,Twitter for Android,rentan.
@simzyun @kpopidol_en UDAH VAKSIN? kaga ujian ya? yaudin bntr w cari,Twitter for Android,cari
Vaksin Sukseskan PON - Tokoh TPNPB/KSTP Dan Simpatisannya Sangat Kejam Dan Bengis https://t.co/sF4xueFDJr,Twitter Web App,https://t.co/sF4xueFDJr
"Cakupan vaksinasi dosis 1 di provinsi DI Yogyakarta hingga Minggu (3/10) telah mencapai 83,53% atau 2,41 juta peserta vaksin. #Databoks https://t.co/LfZUR730kU",Hootsuite Inc.,https://t.co/LfZUR730kU
"Kalau untuk provinsi dengan cakupan vaksin tertinggi menurut data ada pada DKI Jakarta, Bali, Kep. Riau dan DI Yogyakarta. Sedangkan cakupan vaksin terendah ada di Lampung, Maluku Utara dan Aceh. #VaksinasiMerata",Twitter Web App,#VaksinasiMerata
"Kedatangan vaksin yang kontinu ke Indonesia menunjukkan stock vaksin di tanah air aman dan mencukupi. Pemerintah optimis target vaksinasi 70% masyarakat Indonesia akan tercapai pada akhir 2021.

Yuk segera Vaksin! #VaksinasiMerata",Twitter Web App,#VaksinasiMerata
alhamdulillah akhirnya vaksin dosis dua. https://t.co/x7ol4s1GbE,Twitter for Android,https://t.co/x7ol4s1GbE
"Pemerintah mengajak masyarakat dari Sabang sampai Merauke untuk tidak pilah pilih vaksin dan segera di vaksinasi agar program penyebaran vaksinasi merata, terutama untuk lansia yg blm di vaksin. 

#VaksinasiMerata",Twitter for Android,#VaksinasiMerata
Vaksin Sukseskan PON - Otsus Sangat Bermanfaat Bagi Rakyat Papua https://t.co/pDETIPDIYw,Twitter Web App,https://t.co/pDETIPDIYw
"BERAKAS, Ahad, 3 Oktober.- 66.6 peratus terima 1 dos, 44.0 peratus lengkap 2 dos vaksin. Untuk berita penuh, sila layari https://t.co/zWtpd6WSij https://t.co/EyEWPx7hBG",Twitter for iPhone,https://t.co/EyEWPx7hBG
"Puji Tuhan, tensi normal huhu pdhal kmrn pas vaksin ke 2 tensi gw sampe 150 dong krn nervous bgt 😭😭 btw abis vaksin moderna aaaa wkwkwk apakah saya akan berubah mjd pacar pil 🤔🤔 https://t.co/rCRFDsqqgc",Twitter for Android,https://t.co/rCRFDsqqgc
"Vaksinasi Bukan Hanya Semata Menyelamatkan Diri Sendiri. Namun, Juga Menyelamatkan Keluarga, Lingkungan Dan Bangsa

Vaksin Sukseskan PON https://t.co/o2Vn8KydX3",Twitter Web App,https://t.co/o2Vn8KydX3
Vaksin Sukseskan PON - Putra Asli Papua Dukung Otsus https://t.co/B3H0IIIUoR,Twitter Web App,https://t.co/B3H0IIIUoR
"Begitu vaksin sudah diterima pemerintah daerah, bisa langsung disuntikkan kepada masyarakat agar masyarakat bisa mendapatkan perlindungan dan penyebaran virus 19 terhambat. #VaksinasiMerata dari Sabang Sampai Merauke",Twitter Web App,Merauke
"Vaksinasi Bukan Hanya Semata Menyelamatkan Diri Sendiri. Namun, Juga Menyelamatkan Keluarga, Lingkungan Dan Bangsa

Vaksin Sukseskan PON https://t.co/H4HWEu4N8P",Twitter Web App,https://t.co/H4HWEu4N8P
"Vaksinasi Bukan Hanya Semata Menyelamatkan Diri Sendiri. Namun, Juga Menyelamatkan Keluarga, Lingkungan Dan Bangsa

Vaksin Sukseskan PON https://t.co/JctYNnNfY0",Twitter Web App,https://t.co/JctYNnNfY0
"@Titiektitiek2 Vaksin tahap 3 untuk Umum dimulai Juni sejalan dng terdeteksinya Varian Delta yang konon mendominasi banyak kasus terutama jakarta sbg Epicentrum.

Demikian kasus pun MEMUNCAK pada Juni-Juli-Agustus, lalu kembali turun akibat Vaksin ? 🤣 cepat sekali efeknya 🤡 Malaysia pun HERAN https://t.co/sTrV1cNVRv",Twitter Web App,https://t.co/sTrV1cNVRv
"Vaksinasi Bukan Hanya Semata Menyelamatkan Diri Sendiri. Namun, Juga Menyelamatkan Keluarga, Lingkungan Dan Bangsa

Vaksin Sukseskan PON https://t.co/r0dQ4YHfpc",Twitter Web App,https://t.co/r0dQ4YHfpc
Skema pertama adalah Distribusi vaksin dari pemerintah pusat melalui pemerintah provinsi yang kemudian disalurkan ke pemerintah kota dan kabupaten dari Sabang Sampai Marauke #VaksinasiMerata,Twitter for Android,#VaksinasiMerata
Indonesia Terima 600 Ribu Vaksin AstraZeneca dari Prancis https://t.co/jsnXaZ7qkK,WordPress.com,https://t.co/jsnXaZ7qkK
"@withjakeeyy @kpopidol_en mager dah pala w pusing, abis vaksin 🥲😭",Twitter for Android,🥲😭
"Sudah gak rame #PPKM #Pandemi Karena misi untuk #Vaksin sudah dijalankan. Yang katanya gak wajib, eh diwajibkan ternyata.. 
Sampai 2030 kita tunggu saja. Misi apalagi yang terus akan dijalankan. 
#Bongkokarepmu",Twitter for Android,#Bongkokarepmu
Gue cari vaksin di depok penuh mulu. Nyari ke jaksel ada juga di holywings yaallah gue disuruh mabok abis vaksin,Twitter Web App,vaksin
@bertanyarl Aku mau ketawa tapi tangan ku masih kemeng abis vaksin😂😂,Twitter for Android,vaksin😂😂
@AimanPsikologi Letak bukti dah vaksin kat roadtax? Senang nampak macam sticker drive thru mcd.,Twitter for Android,mcd.
@moonarvies lg ngantri vaksin😩😩,Twitter for Android,vaksin😩😩
Indonesia Terima 600 Ribu Vaksin AstraZeneca dari Prancis https://t.co/EccN1vo0VY,WordPress.com,https://t.co/EccN1vo0VY
@TedHilbert Anak sy sebelum vaksin sdh dikasi surat pernyataan bahwa jika ada sesuatu yg tdk diharapkan dikemudian hari. Org tua tdk diperbolehkan mnuntut pihak sekolah dan lembaga lainnya.,Twitter for Android,lainnya.
"Pemerintah mengajak masyarakat untuk tidak pilah-pilih vaksin dan segera di vaksinasi agar program  #VaksinasiMerata dari Sabang sampai Merauke, terutama untuk mereka yang rentan seperti lansia untuk bisa menerima vaksin.",Twitter for Android,vaksin.
"Sampai sekarang, Jumlah warga yang tercatat sudah vaksinasi dosis 1 adalah 93,910,865 dosis (45.09%) dan untuk dosis 2 sejumlah 52,683,950 dosis (25.30%).

Semoga yang belum segera bisa vaksin ya soalnya sekarang #VaksinasiMerata dari Sabang Sampai Merauke",Twitter for Android,Merauke
Info vaksin cah https://t.co/dBKTxGg3vV,Harmoni Kediri Lagi,https://t.co/dBKTxGg3vV
"Vaksinasi Bukan Hanya Semata Menyelamatkan Diri Sendiri. Namun, Juga Menyelamatkan Keluarga, Lingkungan Dan Bangsa

Vaksin Sukseskan PON https://t.co/wlyorhhu7m",Twitter Web App,https://t.co/wlyorhhu7m
"@Ana_Ike sudaaahhh, panda kemarin dari kampus bisa membawa 10 orang di 2x batchnya, alhamdulillah yg kerja dirumah jg semuanya sudah vaksin. #VaksinasiMerata",Twitter Web App,#VaksinasiMerata
akhirnya aku bisa vaksin pertamaaa,Twitter for Android,pertamaaa
"@RiriFebria3 @almanka @irwank2k2 @PUTRIEGGA @detikcom Kalau mengacu info ttg efek vaksin di Indonesia hampir sepi, Mbak. Coba cek/sekrol TL temen2 yg intens mengabarkan efek jangka pendek/panjang fucksin ini, pasti baru akan tersadar. Betapa gak ada manfaatnya buat tubuh manusia.",Twitter for Android,manusia.
"@salshinex Vaksin pertama pegel, berhari-hari. Sampe angkat tangan aja harus di topang coba, lebai banget 🤣
Tapi pas vaksin kedua, gk pegal. Tau2 udah di suntik aja. Alhamdulillah gada efek, cuma selalu mual abis suntik beacuase aku masuk angin 😑",Twitter for Android,😑
"Vaksinasi Bukan Hanya Semata Menyelamatkan Diri Sendiri. Namun, Juga Menyelamatkan Keluarga, Lingkungan Dan Bangsa

Vaksin Sukseskan PON https://t.co/Idhv0sXICD",Twitter Web App,https://t.co/Idhv0sXICD
@luvmarque @ShinningMaLife kagak di vaksin vaksin orangnya,Twitter for Android,orangnya
"Ya kalau dipikir pilih gini aja daripada daftar lama dan ngantri. Tinggal motornya lepas spion alesannya pecah baru mau ganti ini pak.
Dapat vaksin tanpa antri dan ribet daftar. Monggo yang belum vaksin 😄 https://t.co/MorPJS3QkM",Twitter for Android,https://t.co/MorPJS3QkM
@SILKJE0N Salah cucuk ni rasanya... Jarang orang cucuk vaksin berhalusinasi🤔,Twitter for Android,berhalusinasi🤔
"Jadi pemerintah daerah diminta ngga menahan/mencadangkan stok vaksin tuh. Soalnya stok vaksin bakal terus berdatangan ke Indonesia.

Ini biar #VaksinasiMerata dari Sabang sampai Merauke bisa terus dilakukan tanpa hambatan.✌😁 https://t.co/qvO6WTOfqM",Twitter for Android,https://t.co/qvO6WTOfqM
"Vaksinasi Bukan Hanya Semata Menyelamatkan Diri Sendiri. Namun, Juga Menyelamatkan Keluarga, Lingkungan Dan Bangsa

Vaksin Sukseskan PON https://t.co/R5bEy81Na0",Twitter Web App,https://t.co/R5bEy81Na0
Dapat info ada vaksin dosis satu di rs A. Tapi masih trauma berat dtg ke rs A itu. Lewat aja dadaku sesak apalagi masuk rs itu lagi,Twitter for Android,lagi
Cari vaksin pfizer di Jogja selain RS Nugraha ada lagi gak ya?,Twitter Web App,ya?
Vaksin 2 semangattt,Twitter for Android,semangattt
"Vaksinasi Bukan Hanya Semata Menyelamatkan Diri Sendiri. Namun, Juga Menyelamatkan Keluarga, Lingkungan Dan Bangsa

Vaksin Sukseskan PON https://t.co/KBeDHC0tEs",Twitter Web App,https://t.co/KBeDHC0tEs
"@CNNIndonesia Aku?
Jadi duta vaksin lain?
Ahahahhaha... 🤧🤧🤧🤧🤧🤧🤧",Twitter for Android,🤧🤧🤧🤧🤧🤧🤧
@bugusbugus @infobdg Mangga https://t.co/i3yNWonmqr,Twitter for Android,https://t.co/i3yNWonmqr
"Saya sering baca berita dan nonton liputan pemberian vaksin Covid-19 secara merata dari Sabang sampai Merauke, masyarakat pulau terluar pun mendapatkan vaksin Covid-19. Terima kasih kpd pemerintah dan smua pihak yg telah bekerja keras agar #VaksinasiMerata di Indonesia 🙏",Twitter for Android,🙏
"Btw, vaksin tahap 81 dari Pfizer 
ini disebar ke Kalbar (Pontianak), Kalimantan Utara (Berau), Kaltim (Samarinda), Kalteng (palangkaraya), Sumbar (padang), Sumsel (palembang), Bangka belitung (pangkal pinang) jd udah merata ke daerah dr Sabang sampai Merauke

 #VaksinasiMerata",Twitter Web App,#VaksinasiMerata
@jaemintse sklh an blm ngadain vaksin ke2 gitu,Twitter for Android,gitu
Polisi menggunakan restorative justice terhadap tujuh warga yang diduga terlibat perusakan posko vaksinasi Corona di Aceh. Ketujuh warga itu telah divaksin. https://t.co/0gYCVoen8l,Echobox,https://t.co/0gYCVoen8l
"@RofiNugrahaP @adiiwangsa @Dennysiregar7 Bangsa ini pd sibuk nyinyirin mereka, sementara mereka dengan cueknya melakukan misi kemanusiaan membuat vaksin dan obat untuk orang² nyinyir.",Twitter for Android,nyinyir.
"Info lanjutan vaksin, Barangkali yg mau vaksin pastikan NIK Anda telah diaktifkan yak, banyak siap vaksin, tapi NIK belum diaktifkan sama dukcapil, akhirnya tertangguhkan",Twitter Web App,tertangguhkan
"@B713Prince @StopPlandemit @VFathun Lho dia abis vaksin??
Ada beritanya ???",Twitter Web App,???
Vaksin Sukseskan PON - Terimakasih Atas Kerja Keras Yang Telah Dilakukan Presiden Jokowi Dalam Menangani Covid-19 https://t.co/iGVt8yuzAS,Twitter Web App,https://t.co/iGVt8yuzAS
"Bener, yuk jangan pilih-pilih vaksin, semua vaksin aman kok, udah teruji klinis #VaksinasiMerata https://t.co/BdLb9ZQAT9",Twitter for Android,https://t.co/BdLb9ZQAT9
"@loffjayhoonie aku vaksin udah kelar semua kok, jangan lupa istirahat yaa banyak makan sama minum ray",Twitter for Android,ray
"Polreskerinci Info update Vaksinasi
Senin 04 Oktober 2021
Lokasi :
1. Pasar Bawah Kincai Plaza
2. STIE Sakti Alam Kerinci
3. SPBU Pelayang Raya
4. Ds. Sungai Tutung Kec. Air Hangat Timur
5. Ds. Muara Semerah Kec. Air Hangat
Ayo vaksin

Vaksin Aman dan Halal
#ayovaksincovid19 https://t.co/ZGg4mIq74Y",Twitter for Android,https://t.co/ZGg4mIq74Y
Vaksin Sukseskan PON - Patut Diapresiasi Perjuangan Presiden Jokowi Tangani Covid-19 https://t.co/GlIwRQGoc5,Twitter Web App,https://t.co/GlIwRQGoc5
"Nggak usah bingung minta vaksin jenis apa, semua vaksin baik, terbukti dengan #VaksinasiMerata dari Sabang Sampai Merauke dapat menekan angka kasus positif di Indonesia.

Tapi memang tiap jenis vaksin memiliki KIPI berbeda. Itu yang harus dipersiapkan terutama ketahanan fisik",Twitter for Android,fisik
Vaksin Sukseskan PON - Segera Berantas KSTP https://t.co/Kz0xJDnZBr,Twitter Web App,https://t.co/Kz0xJDnZBr
"@nanadoongifess Baru pulang nganter adek vaksin 😭
Kaget banget hsjakhshs",Twitter for Android,hsjakhshs
"Kalau tweeps ingin tau berapa jumlah masyarakat yang sudah divaksin berikut datanya. Jadi sekitar 93.910.865 warga (45,09%) sudah mendapat vaksin C-19 dosis 1 dan 52.683.950 warga (25,30%)  sudah mendapat vaksin C-19 dosis 2 #VaksinasiMerata",Twitter Web App,#VaksinasiMerata
@cbgrawr gua 2 hari setelahnya demem sih. tapi gatau itu efek vaksin apa kebetulan sakit aj,Twitter Web App,aj
@JSHIRAAA Menyesal aku tekan 😭 tp niatnya bagus promote vaksin hahaha,Twitter for iPhone,hahaha
Vaksin Sukseskan PON - Tokoh TPNPB/KSTP Dan Simpatisannya Sangat Kejam Dan Bengis https://t.co/m3Ho2jXeDv,Twitter Web App,https://t.co/m3Ho2jXeDv
mau marahh udah ke sekolah eh ternyata ga jadi vaksin anjir😤😡🤬👊🏻,Twitter for Android,anjir😤😡🤬👊🏻
iri banget sama yg udah vaksin ke 2,Twitter for Android,2
"@babybalaba Halo kak. Dapat kami informasikan untuk rute penerbangan tsb wajib membawa hasil PCR 2x24 jam sebelum keberangkatan, dokumen vaksin minimal dosis pertama/kedua dan mengunduh aplikasi pedulilindungi. Tks. -Diki",Twitter Web App,-Diki
Vaksin Sukseskan PON - Otsus Sangat Bermanfaat Bagi Rakyat Papua https://t.co/4vvy5rtOFc,Twitter Web App,https://t.co/4vvy5rtOFc
"Pemerintah memastikan transparansi dan saling kontrol dalam mengelola vaksin.

Mulai dari pengaturan kedatangan vaksin, proses distribusi hingga pengaturan ketentuan penyuntikan vaksin, sama2 bisa dipantau dari Sabang Sampai Merauke.

#VaksinasiMerata",Twitter for Android,#VaksinasiMerata
Vaksin Sukseskan PON - Putra Asli Papua Dukung Otsus https://t.co/VOlSyymcEh,Twitter Web App,https://t.co/VOlSyymcEh
ini efek vaksin gmn y kyk lemes tp gak lemes tp agak anget???,Twitter for iPhone,anget???
"Ya pemerintah memang mengedepankan prinsip transparansi dan saling kontrol mengelola vaksin, mulai dari pengaturan kedatangan vaksin, proses distribusi hingga pengaturan ketentuan penyuntikan vaksin. Jd kita bisa ikut memantaunya, agar #VaksinasiMerata dari Sabang Sampai Merauke",Twitter Web App,Merauke
"Menurut data per 3 Oktober 2021,
45 orang dari 100 orang di Indonesia, Sudah vaksin dosis satu..
Yuk yang belum segera ya..
Vaksin dari Sabang Sampai Merauke agar #VaksinasiMerata di tanah air",Twitter for Android,air
"@toxictilljannah Tenang Kak, walopun macet Kakak tetep bisa nyaman kok. Naik Grab aja Kak yg pasti aman &amp; nyaman loh, krn udah pake prosedur GrabProtect, hampir 100% driver udah vaksin. Bahkan ada diskon 15%  Paket Rp1rb Unlimited Grab. Cek info detailnya di link :https://t.co/eqopJ4AG20"" - Uni",Twitter for Android,Uni
"@dian_ismy Dengan vaksin pandemi juga bisa segera diatasi ya mba
#VaksinasiMerata
Dari Sabang Sampai Merauke",Twitter for Android,Merauke
"Nih, dengerin guys, jangan suka pilih-pilih vaksin, karena semua vaksin itu sama khasiatnya #VaksinasiMerata https://t.co/GfODSjhAQa",Twitter for Android,https://t.co/GfODSjhAQa
Giliran dah vaksin malah pengen minum yg dingin dingin,Twitter for Android,dingin
"@schfess cobaa cek dulu ada ga slot vaksin 1 di tempat lain. karena sekarang vaksin 1 agak susah, sekalinya ada pasti habis kuota karena apa-apa butuh vaksin sekarang. kalo dapet stok, ambil di tempat lain aja. tapi kalo ga dapet, vaksin di sekolah aja",Twitter for iPhone,aja
"Pemerintah menghimbau masyarakat untuk tidak pilih-pilih soal vaksin agar penyebaran program vaksinais bisa segera merata, terutama untuk kaum lansia yang paling rentan tertular agar segera mendapatkan vaksinasi #VaksinasiMerata",Twitter Web App,#VaksinasiMerata
"@zackfaraday Macam vaksin laa, kalo ustaz fav kita ckap ok, semua ok. Kalau ustaz fav kita bawak research pelik2 psl vaksin tak rujuk pakar, Ada aja yg backup.",Twitter for Android,backup.
"Banyak ya? Bangeeeet! Makanya jangan lupa untuk selalu ingatkan buat yang nackal tidak mau vaksin diberikan ketegasan agar vaksin. Karena vaksin itu buat diri sendiri, keluarga, orang sekitar dan tentunya Indonesia tercinta

Dukung dari Sabang Sampai Merauke #VaksinasiMerata",Twitter Web App,#VaksinasiMerata
NOTIS PENUTUPAN DEWAN SUARAH LIMBANG SEBAGAI PUSAT PEMBERIAN VAKSIN(PPV) https://t.co/HuWQra3zFo,Twitter Web App,https://t.co/HuWQra3zFo
"lagian knp sicchh harus pake sertif vaksin segala, gw udh vaksin langsung dari Allah",Twitter for Android,Allah
Proud to be part of the first batch yg berperang merebut slot AZ. Vaksin adalah selamat! https://t.co/BmiuHYHKEm https://t.co/0xLrxsU8xu,Twitter for iPhone,https://t.co/0xLrxsU8xu
Yeyyyy sdh vaksin https://t.co/ZkyX5KtAwO,Twitter for Android,https://t.co/ZkyX5KtAwO
"Jadi ga khawatir ya kak, stok vaksin aman dan cukup dari Sabang Sampai Merauke 
#VaksinasiMerata https://t.co/c8q2nPZlBd",Twitter for Android,https://t.co/c8q2nPZlBd
vaksin ke 2 bikin tidur 15 jam 👍,Twitter for Android,👍
@tubirfess gue vaksin az efeknya emang sakit badan sih sama demam beberapa jam. udah.,Twitter for Android,udah.
Ada 2 skema yang digunakan oleh pemerintah dalam poses pendistribusian vaksin yang dilakukan secara cepat dan merata dari Sabang Sampai Marauke #VaksinasiMerata,Twitter for Android,#VaksinasiMerata
"Boring tak boleh dine in sebab vaksin belum matang?
Nah video 10 saat yang mungkin mengubah Isnin anda yang gundah gulana.

Nasi Sup, ayam goreng, begedil, sambal belacan. Urrghhh..

Delivery sekitar Johor.
https://t.co/7XQKdf9fkX https://t.co/tHgQ0bR7Lp",Twitter for Android,https://t.co/tHgQ0bR7Lp
"@schfess Hadir aja nder gapapa, agak susah kalau nyari vaksin lagi.",Twitter for Android,lagi.
"@semetonskena @yogabuduh @DenpasarKota @BaleBengong logikanya mudah, 
kamu sudah vaksin kan? kamu dipanggil untuk dapat antrian vaksin caranya gimana?
ya dari hasil print itu..

lebih cepat flow nya. daripada mesti input, cek hape lagi, mencatat lagi, 
kelamaan.

komputer diujung setelah vaksin untuk input data langsung ke pusat.",Twitter for Android,pusat.
"@tubirfess Vaksin astra efek di aku demam 2 hari, badan pegel semua wkwk :"")",Twitter for Android,":"")"
"Pembelajaran Tatap Muka (PTM) Perlu Segera Dilakukan Guna Mendorong Kemajuan Prestasi Siswa Ditengah Pandemi Covid-19

Vaksin Sukseskan PON https://t.co/AnPU6XYtRj",Twitter Web App,https://t.co/AnPU6XYtRj
