Text,Kategori,URL
['Walkot Jelaskan Pekalongan Naik Level PPKM Saat Nihil Pasien COVID'],"<span class=""category"">detikNews</span>",https://news.detik.com/berita-jawa-tengah/d-5753932/walkot-jelaskan-pekalongan-naik-level-ppkm-saat-nihil-pasien-covid
"['Vaksin Siswa SMA di Tangsel Baru 38%, Walkot Minta Pemprov Kebut Vaksinasi']","<span class=""category"">detikNews</span>",https://news.detik.com/berita/d-5753922/vaksin-siswa-sma-di-tangsel-baru-38-walkot-minta-pemprov-kebut-vaksinasi
"['Batang Naik ke PPKM Level 3, Bupati Kejar Target Vaksinasi']","<span class=""category"">detikNews</span>",https://news.detik.com/berita-jawa-tengah/d-5753871/batang-naik-ke-ppkm-level-3-bupati-kejar-target-vaksinasi
"['Masa Berlaku PCR untuk Penerbangan, Ini Aturan Terbarunya']","<span class=""category"">detikNews</span>",https://news.detik.com/berita/d-5753859/masa-berlaku-pcr-untuk-penerbangan-ini-aturan-terbarunya
['Kampung Cokelat Blitar Berharap Pengunjung Anak-anak Boleh Masuk'],"<span class=""category"">detikNews</span>",https://news.detik.com/berita-jawa-timur/d-5753827/kampung-cokelat-blitar-berharap-pengunjung-anak-anak-boleh-masuk
"['Makin Terkendali, Angka Sembuh COVID-19 DKI Tembus 98 Persen!']","<span class=""category"">detikHealth</span>",https://health.detik.com/berita-detikhealth/d-5753794/makin-terkendali-angka-sembuh-covid-19-dki-tembus-98-persen
"['PPKM Masih Berlanjut, Ini Syarat Penerbangan Terbaru']","<span class=""category"">detikFinance</span>",https://finance.detik.com/berita-ekonomi-bisnis/d-5753696/ppkm-masih-berlanjut-ini-syarat-penerbangan-terbaru
['Kemenkes Klaim Vaksinasi COVID-19 RI Sempat Tembus 2 Juta Sehari'],"<span class=""category"">detikHealth</span>",https://health.detik.com/berita-detikhealth/d-5753656/kemenkes-klaim-vaksinasi-covid-19-ri-sempat-tembus-2-juta-sehari
['CDC Sebut Booster Vaksin Covid-19 Dapat Ditoleransi dengan Baik'],"<span class=""category"">detikHealth</span>",https://health.detik.com/detiktv/d-5753669/cdc-sebut-booster-vaksin-covid-19-dapat-ditoleransi-dengan-baik
"['Uji Coba New Normal PPKM Level 1, Perkantoran Kota Blitar Wajib PeduliLindungi']","<span class=""category"">detikNews</span>",https://news.detik.com/berita-jawa-timur/d-5753652/uji-coba-new-normal-ppkm-level-1-perkantoran-kota-blitar-wajib-pedulilindungi
['Bobby Bersyukur Medan PPKM Level 2: Berkat Kerja Sama Semuanya'],"<span class=""category"">detikNews</span>",https://news.detik.com/berita/d-5753624/bobby-bersyukur-medan-ppkm-level-2-berkat-kerja-sama-semuanya
"['PPKM Kudus Naik Lagi ke Level 3, Bupati Ungkap Ini Penyebabnya']","<span class=""category"">detikNews</span>",https://news.detik.com/berita-jawa-tengah/d-5753618/ppkm-kudus-naik-lagi-ke-level-3-bupati-ungkap-ini-penyebabnya
['Mau Daftar Vaksin Online? Begini Cara dan Syarat Lengkapnya'],"<span class=""category"">detikFinance</span>",https://finance.detik.com/berita-ekonomi-bisnis/d-5753539/mau-daftar-vaksin-online-begini-cara-dan-syarat-lengkapnya
['Amukan Varian Delta Diyakini sebagai Gelombang COVID-19 Terakhir di AS'],"<span class=""category"">detikHealth</span>",https://health.detik.com/berita-detikhealth/d-5753434/amukan-varian-delta-diyakini-sebagai-gelombang-covid-19-terakhir-di-as
['Ini Data Vaksinasi 3 Kabupaten yang Hambat Jabodetabek Turun Level PPKM'],"<span class=""category"">detikNews</span>",https://news.detik.com/berita/d-5753418/ini-data-vaksinasi-3-kabupaten-yang-hambat-jabodetabek-turun-level-ppkm
"['Perjalanan Internasional dari Australia Akan Dibuka, Tapi Tak Semua Orang Bisa Bepergian']","<span class=""category"">detikNews</span>",https://news.detik.com/abc-australia/d-5753409/perjalanan-internasional-dari-australia-akan-dibuka-tapi-tak-semua-orang-bisa-bepergian
"['PPKM di Grobogan Naik Level, Pemkab Sebut Kendala Dropping Vaksin']","<span class=""category"">detikNews</span>",https://news.detik.com/berita-jawa-tengah/d-5753401/ppkm-di-grobogan-naik-level-pemkab-sebut-kendala-dropping-vaksin
['Ribuan Mahasiswa Baru UM Surabaya Ajak Jokowi Bangkit dari Pandemi COVID-19'],"<span class=""category"">detikNews</span>",https://news.detik.com/berita-jawa-timur/d-5753349/ribuan-mahasiswa-baru-um-surabaya-ajak-jokowi-bangkit-dari-pandemi-covid-19
['Ciamis dan Cianjur Kembali PPKM Level 3 Gegara Vaksinasi Rendah'],"<span class=""category"">detikNews</span>",https://news.detik.com/berita-jawa-barat/d-5753335/ciamis-dan-cianjur-kembali-ppkm-level-3-gegara-vaksinasi-rendah
"['Syarat Berkendara saat PPKM Level 1,2, dan 3 di Pulau Jawa-Bali yang Makin Longgar']","<span class=""category"">detikOto</span>",https://oto.detik.com/berita/d-5753318/syarat-berkendara-saat-ppkm-level-12-dan-3-di-pulau-jawa-bali-yang-makin-longgar
"['Seluruh DIY Masih Bertahan di PPKM Level 3, Pemda Akan Lakukan Ini']","<span class=""category"">detikNews</span>",https://news.detik.com/berita-jawa-tengah/d-5753309/seluruh-diy-masih-bertahan-di-ppkm-level-3-pemda-akan-lakukan-ini
"['7 Fakta Molnupiravir, Harga hingga Efek Samping Obat Oral COVID-19']","<span class=""category"">detikHealth</span>",https://health.detik.com/berita-detikhealth/d-5753268/7-fakta-molnupiravir-harga-hingga-efek-samping-obat-oral-covid-19
"['Negara Asia Ramai-ramai Beli Molnupiravir, Harganya Capai Rp 10 Juta per Orang']","<span class=""category"">detikHealth</span>",https://health.detik.com/berita-detikhealth/d-5753245/negara-asia-ramai-ramai-beli-molnupiravir-harganya-capai-rp-10-juta-per-orang
['Vaksin Pfizer Cegah COVID-19 yang Parah Selama 6 Bulan'],"<span class=""category"">detikNews</span>",https://news.detik.com/internasional/d-5753207/vaksin-pfizer-cegah-covid-19-yang-parah-selama-6-bulan
"['Aturan PPKM Level 1 New Normal di Blitar, Sektor Non-esensial WFO 75%']","<span class=""category"">detikNews</span>",https://news.detik.com/berita/d-5753205/aturan-ppkm-level-1-new-normal-di-blitar-sektor-non-esensial-wfo-75
"['Transera Waterpark Bekasi Dibuka Lagi, Prokesnya Apa Saja?']","<span class=""category"">detikTravel</span>",https://travel.detik.com/travel-news/d-5753037/transera-waterpark-bekasi-dibuka-lagi-prokesnya-apa-saja
"['Jabodetabek Tak Turun Level PPKM Gegara Vaksinasi, Kemenkes Ungkap Kendala']","<span class=""category"">detikNews</span>",https://news.detik.com/berita/d-5753155/jabodetabek-tak-turun-level-ppkm-gegara-vaksinasi-kemenkes-ungkap-kendala
['Efektivitas Vaksin Pfizer Turun Jadi 47 Persen Setelah 6 Bulan'],"<span class=""category"">detikHealth</span>",https://health.detik.com/berita-detikhealth/d-5753153/efektivitas-vaksin-pfizer-turun-jadi-47-persen-setelah-6-bulan
"['Tak Miliki Sertifikat Vaksin, Ratuasan Pengunjung Mal di Manado Dilarang Masuk']","<span class=""category"">detikNews</span>",https://news.detik.com/berita/d-5753089/tak-miliki-sertifikat-vaksin-ratuasan-pengunjung-mal-di-manado-dilarang-masuk
"['Atlet PON Papua Positif Corona, Ini Kata Menpora']","<span class=""category"">detikSport</span>",https://sport.detik.com/sport-lain/d-5753078/atlet-pon-papua-positif-corona-ini-kata-menpora
['Disiplin Prokes Jadi Modal Masyarakat Lakukan Kegiatan Sosial Ekonomi'],"<span class=""category"">detikNews</span>",https://news.detik.com/berita/d-5753033/disiplin-prokes-jadi-modal-masyarakat-lakukan-kegiatan-sosial-ekonomi
['Pemerataan Distribusi Vaksin Jadi Kunci Sukses Penanganan Pandemi RI'],"<span class=""category"">detikNews</span>",https://news.detik.com/berita/d-5753026/pemerataan-distribusi-vaksin-jadi-kunci-sukses-penanganan-pandemi-ri
"['Ahli RI Nilai Molnupiravir Menjanjikan, Senjata Baru Akhiri Pandemi?']","<span class=""category"">detikHealth</span>",https://health.detik.com/berita-detikhealth/d-5752977/ahli-ri-nilai-molnupiravir-menjanjikan-senjata-baru-akhiri-pandemi
['WHO Ingatkan Risiko Terburuk Ketika Dunia Gagal Penuhi Target Vaksinasi COVID-19'],"<span class=""category"">detikHealth</span>",https://health.detik.com/berita-detikhealth/d-5752934/who-ingatkan-risiko-terburuk-ketika-dunia-gagal-penuhi-target-vaksinasi-covid-19
"[""Sempat 'Tersandung' Masalah Produksi, Vaksin Sputnik V Segera Dapat Izin WHO""]","<span class=""category"">detikHealth</span>",https://health.detik.com/berita-detikhealth/d-5752883/sempat-tersandung-masalah-produksi-vaksin-sputnik-v-segera-dapat-izin-who
['Razia Prokes Tetap Dilakukan di Banyuwangi Meski COVID-19 Melandai'],"<span class=""category"">detikNews</span>",https://news.detik.com/berita-jawa-timur/d-5752899/razia-prokes-tetap-dilakukan-di-banyuwangi-meski-covid-19-melandai
"['Ini Jadwal KA Kaliagung, Kamandaka, dan Joglosemarkerto dari Semarang']","<span class=""category"">detikTravel</span>",https://travel.detik.com/travel-news/d-5752725/ini-jadwal-ka-kaliagung-kamandaka-dan-joglosemarkerto-dari-semarang
"['Kasus COVID Turun, Waket MPR Minta Masyarakat Tak Lengah dan Jaga Diri']","<span class=""category"">detikNews</span>",https://news.detik.com/berita/d-5752719/kasus-covid-turun-waket-mpr-minta-masyarakat-tak-lengah-dan-jaga-diri
"['PPKM Luar Jawa Bali Diperpanjang, Ini 3 Kabar Terbarunya']","<span class=""category"">detikNews</span>",https://news.detik.com/berita/d-5752811/ppkm-luar-jawa-bali-diperpanjang-ini-3-kabar-terbarunya
['Cak Imin Desak PTM Terbatas Dievaluasi: Kita Lihat Ada Klaster Corona'],"<span class=""category"">detikNews</span>",https://news.detik.com/berita/d-5752763/cak-imin-desak-ptm-terbatas-dievaluasi-kita-lihat-ada-klaster-corona
['DIY Kewalahan Periksa Wisatawan yang Membeludak'],"<span class=""category"">detikTravel</span>",https://travel.detik.com/travel-news/d-5752702/diy-kewalahan-periksa-wisatawan-yang-membeludak
"['Cari Lokasi Vaksin Janssen Sekali Suntik? Sabar Belum Disebar, Ini Alasannya']","<span class=""category"">detikHealth</span>",https://health.detik.com/berita-detikhealth/d-5752666/cari-lokasi-vaksin-janssen-sekali-suntik-sabar-belum-disebar-ini-alasannya
"['Apakah Setelah Vaksin Boleh Minum Es? Boleh Sih, Tapi Begini Catatan Dokter']","<span class=""category"">detikHealth</span>",https://health.detik.com/berita-detikhealth/d-5752591/apakah-setelah-vaksin-boleh-minum-es-boleh-sih-tapi-begini-catatan-dokter
['Apakah Ibu Menyusui Boleh Vaksin? Catat Ketentuannya di Sini!'],"<span class=""category"">detikHealth</span>",https://health.detik.com/berita-detikhealth/d-5752563/apakah-ibu-menyusui-boleh-vaksin-catat-ketentuannya-di-sini
"['Kota Blitar Uji Coba PPKM Level 1, Ini Capaian Vaksinasinya']","<span class=""category"">detikNews</span>",https://news.detik.com/berita-jawa-timur/d-5752562/kota-blitar-uji-coba-ppkm-level-1-ini-capaian-vaksinasinya
['Polda Metro Tuntaskan Vaksinasi Merdeka Aglomerasi: Dengan Biaya Efisien'],"<span class=""category"">detikNews</span>",https://news.detik.com/berita/d-5752524/polda-metro-tuntaskan-vaksinasi-merdeka-aglomerasi-dengan-biaya-efisien
"['HUT ke-76 TNI, Bupati Sumedang Ajak Warga Jadi Pahlawan Prokes-Vaksinasi']","<span class=""category"">detikNews</span>",https://news.detik.com/berita-jawa-barat/d-5752518/hut-ke-76-tni-bupati-sumedang-ajak-warga-jadi-pahlawan-prokes-vaksinasi
['Kasus COVID-19 di Bawah Seribu! Ini Sebaran 922 Kasus COVID-19 RI Per 4 Oktober'],"<span class=""category"">detikHealth</span>",https://health.detik.com/berita-detikhealth/d-5752504/kasus-covid-19-di-bawah-seribu-ini-sebaran-922-kasus-covid-19-ri-per-4-oktober
['Ortu di Manado Senang PTM Dimulai: Di Rumah Anak Sulit Pahami Pelajaran'],"<span class=""category"">detikNews</span>",https://news.detik.com/berita/d-5752503/ortu-di-manado-senang-ptm-dimulai-di-rumah-anak-sulit-pahami-pelajaran
['Kantor Polisi di Banyuwangi Mulai Berlakukan Aplikasi PeduliLindungi'],"<span class=""category"">detikNews</span>",https://news.detik.com/berita-jawa-timur/d-5752476/kantor-polisi-di-banyuwangi-mulai-berlakukan-aplikasi-pedulilindungi
"['PTM Dimulai, Ada Siswa SMAN 3 Depok Belum Dapat Seragam Sekolah']","<span class=""category"">detikNews</span>",https://news.detik.com/berita/d-5752432/ptm-dimulai-ada-siswa-sman-3-depok-belum-dapat-seragam-sekolah
"['Rumah Vaksinasi Taman Kota, Upaya Pemkot Pasuruan Capai Vaksinasi 100%']","<span class=""category"">detikNews</span>",https://news.detik.com/berita-jawa-timur/d-5752375/rumah-vaksinasi-taman-kota-upaya-pemkot-pasuruan-capai-vaksinasi-100
['Indonesia Susul Jepang di Peringkat Vaksinasi Dosis Pertama'],"<span class=""category"">detikNews</span>",https://news.detik.com/berita/d-5752389/indonesia-susul-jepang-di-peringkat-vaksinasi-dosis-pertama
"['Ada Vaksinasi Penyapu Terakhir di Solo, Apa Itu Maksudnya?']","<span class=""category"">detikNews</span>",https://news.detik.com/berita-jawa-tengah/d-5752388/ada-vaksinasi-penyapu-terakhir-di-solo-apa-itu-maksudnya
['Makin Ngebut! Menkes: Vaksinasi COVID-19 RI Peringkat ke-5 Dunia'],"<span class=""category"">detikHealth</span>",https://health.detik.com/berita-detikhealth/d-5752386/makin-ngebut-menkes-vaksinasi-covid-19-ri-peringkat-ke-5-dunia
['Vaksinasi Kota Penyangga Kurang Bikin Jabodetabek Tetap PPKM Level 3'],"<span class=""category"">detikNews</span>",https://news.detik.com/berita/d-5752358/vaksinasi-kota-penyangga-kurang-bikin-jabodetabek-tetap-ppkm-level-3
"['PPKM Diperpanjang, Jabodetabek Masih PPKM Level 3']","<span class=""category"">detikNews</span>",https://news.detik.com/berita/d-5752310/ppkm-diperpanjang-jabodetabek-masih-ppkm-level-3
['UIN Tulungagung Gelar PTM Terbatas untuk Mahasiswa Baru'],"<span class=""category"">detikNews</span>",https://news.detik.com/berita-jawa-timur/d-5752269/uin-tulungagung-gelar-ptm-terbatas-untuk-mahasiswa-baru
"['Ini Syarat Naik Pesawat Terbaru saat PPKM, Jangan Sampai Salah!']","<span class=""category"">detikFinance</span>",https://finance.detik.com/berita-ekonomi-bisnis/d-5752238/ini-syarat-naik-pesawat-terbaru-saat-ppkm-jangan-sampai-salah
"['Seperti Indonesia, Negara Ini Juga Wajibkan Penumpang Pesawat Divaksin']","<span class=""category"">detikTravel</span>",https://travel.detik.com/travel-news/d-5752192/seperti-indonesia-negara-ini-juga-wajibkan-penumpang-pesawat-divaksin
['Jokowi Minta Vaksinasi di Papua Barat Dipercepat: Jangan Ada Stok'],"<span class=""category"">detikNews</span>",https://news.detik.com/berita/d-5752006/jokowi-minta-vaksinasi-di-papua-barat-dipercepat-jangan-ada-stok
"['Pandemi COVID-19 Belum Usai, PB HMI Tolak Pembukaan Hiburan Malam']","<span class=""category"">detikNews</span>",https://news.detik.com/berita/d-5752000/pandemi-covid-19-belum-usai-pb-hmi-tolak-pembukaan-hiburan-malam
"['Tinjau Vaksinasi, Airlangga Beri Bantuan untuk Nakes di Ambon']","<span class=""category"">detikNews</span>",https://news.detik.com/berita/d-5751941/tinjau-vaksinasi-airlangga-beri-bantuan-untuk-nakes-di-ambon
['Komdak KIPI Sulsel Tak Bisa Tentukan Sebab Pelajar SMA Lumpuh Usai Divaksin'],"<span class=""category"">detikNews</span>",https://news.detik.com/berita/d-5751928/komdak-kipi-sulsel-tak-bisa-tentukan-sebab-pelajar-sma-lumpuh-usai-divaksin
"['""Normal Baru"" Seleksi CPNS']","<span class=""category"">detikNews</span>",https://news.detik.com/kolom/d-5751648/normal-baru-seleksi-cpns
"['Mau Vaksin di Surabaya Tapi Tak Tahu Tempatnya, Simak Yuk Jadwalnya']","<span class=""category"">detikNews</span>",https://news.detik.com/berita-jawa-timur/d-5751816/mau-vaksin-di-surabaya-tapi-tak-tahu-tempatnya-simak-yuk-jadwalnya
['Upaya Surabaya Percepat Herd Immunity Lewat Mobil Vaksin Keliling'],"<span class=""category"">detikNews</span>",https://news.detik.com/berita-jawa-timur/d-5751767/upaya-surabaya-percepat-herd-immunity-lewat-mobil-vaksin-keliling
"['Nahas, Gadis 15 Tahun Tewas karena COVID-19 di Hari Seharusnya Terima Vaksin']","<span class=""category"">detikHealth</span>",https://health.detik.com/berita-detikhealth/d-5751721/nahas-gadis-15-tahun-tewas-karena-covid-19-di-hari-seharusnya-terima-vaksin
['Laudya Cynthia Bella Makin Cantik Aja Nih Usai Cerai'],"<span class=""category"">detikHot</span>",https://hot.detik.com/celeb/d-5751650/laudya-cynthia-bella-makin-cantik-aja-nih-usai-cerai
"[""7 Warga Acak-acak Lokasi Vaksinasi COVID di Aceh Kini Jadi 'Duta' Vaksin""]","<span class=""category"">detikNews</span>",https://news.detik.com/berita/d-5751616/7-warga-acak-acak-lokasi-vaksinasi-covid-di-aceh-kini-jadi-duta-vaksin
['Cara Mengatasi Sertifikat Vaksin yang Tidak Muncul di PeduliLindungi'],"<span class=""category"">detikEdu</span>",https://www.detik.com/edu/detikpedia/d-5751421/cara-mengatasi-sertifikat-vaksin-yang-tidak-muncul-di-pedulilindungi
['Vaksinasi COVID-19 Dosis Lengkap Capai 25 Persen dari Target Sasaran'],"<span class=""category"">detikNews</span>",https://news.detik.com/berita/d-5751349/vaksinasi-covid-19-dosis-lengkap-capai-25-persen-dari-target-sasaran
['Lakukan 6 Hal Ini Jika Bertemu Orang yang Ragu Vaksin COVID-19'],"<span class=""category"">detikHealth</span>",https://health.detik.com/infografis/d-5750925/lakukan-6-hal-ini-jika-bertemu-orang-yang-ragu-vaksin-covid-19
['Wanti-wanti Ekonom Jelang Kelanjutan Nasib PPKM Hari Ini'],"<span class=""category"">detikFinance</span>",https://finance.detik.com/berita-ekonomi-bisnis/d-5751513/wanti-wanti-ekonom-jelang-kelanjutan-nasib-ppkm-hari-ini
"['Skor Kepatuhan Prokes Membaik, Masyarakat Diminta Tak Lengah']","<span class=""category"">detikNews</span>",https://news.detik.com/berita/d-5751429/skor-kepatuhan-prokes-membaik-masyarakat-diminta-tak-lengah
['Sandiaga Sebut Panduan Pelaksanaan Konser Besar Sudah Disiapkan'],"<span class=""category"">detikTravel</span>",https://travel.detik.com/travel-news/d-5751328/sandiaga-sebut-panduan-pelaksanaan-konser-besar-sudah-disiapkan
"['Syarat Penerbangan Terbaru, Perlu Aplikasi PeduliLindungi atau Tidak?']","<span class=""category"">detikEdu</span>",https://www.detik.com/edu/detikpedia/d-5751229/syarat-penerbangan-terbaru-perlu-aplikasi-pedulilindungi-atau-tidak
"['Jelang Akhir Periode PPKM, Ekonom Wanti-wanti Nasib RI Seperti Singapura']","<span class=""category"">detikFinance</span>",https://finance.detik.com/berita-ekonomi-bisnis/d-5751223/jelang-akhir-periode-ppkm-ekonom-wanti-wanti-nasib-ri-seperti-singapura
['Jokowi Bicara Pemerataan Vaksinasi COVID dari Sabang Sampai Merauke'],"<span class=""category"">detikNews</span>",https://news.detik.com/berita/d-5751235/jokowi-bicara-pemerataan-vaksinasi-covid-dari-sabang-sampai-merauke
"['Biar Ekonomi Bangkit Lagi, Pengusaha Baja Ringan Ikut Genjot Vaksinasi']","<span class=""category"">detikFinance</span>",https://finance.detik.com/berita-ekonomi-bisnis/d-5751327/biar-ekonomi-bangkit-lagi-pengusaha-baja-ringan-ikut-genjot-vaksinasi
['Alasan Pengunjung Tak Pakai PeduliLindungi saat Masuk Pasar: HP Lemot'],"<span class=""category"">detikNews</span>",https://news.detik.com/detiktv/d-5751038/alasan-pengunjung-tak-pakai-pedulilindungi-saat-masuk-pasar-hp-lemot
['Sandiaga Uno: Gelombang Ketiga COVID-19 Sebuah Keniscayaan'],"<span class=""category"">detikNews</span>",https://news.detik.com/berita/d-5751037/sandiaga-uno-gelombang-ketiga-covid-19-sebuah-keniscayaan
"['Varian COVID-19 di Indonesia: Alpha, Beta, Delta, Kamu Sudah Tahu?']","<span class=""category"">detikEdu</span>",https://www.detik.com/edu/detikpedia/d-5750923/varian-covid-19-di-indonesia-alpha-beta-delta-kamu-sudah-tahu
['Terpopuler Sepekan: Malaysia Bandingkan Vaksin Sinovac-Pfizer-AstraZeneca'],"<span class=""category"">detikHealth</span>",https://health.detik.com/berita-detikhealth/d-5750935/terpopuler-sepekan-malaysia-bandingkan-vaksin-sinovac-pfizer-astrazeneca
"['Daftar Tanggal Merah Oktober 2021, Ingat Libur Maulid Nabi Digeser']","<span class=""category"">detikEdu</span>",https://www.detik.com/edu/detikpedia/d-5750827/daftar-tanggal-merah-oktober-2021-ingat-libur-maulid-nabi-digeser
['Vaksin Moderna Mulai Disuntikan untuk Warga Kota Bandung'],"<span class=""category"">detikNews</span>",https://news.detik.com/berita-jawa-barat/d-5750773/vaksin-moderna-mulai-disuntikan-untuk-warga-kota-bandung
"[""Malaysia Beli 'Molnupiravir' Obat Oral COVID-19 Pertama di Dunia, RI Minat?""]","<span class=""category"">detikHealth</span>",https://health.detik.com/berita-detikhealth/d-5750736/malaysia-beli-molnupiravir-obat-oral-covid-19-pertama-di-dunia-ri-minat
['Bagaimana Cara Mendapatkan Sertifikat Vaksin? Ini Langkah Mudahnya'],"<span class=""category"">detikNews</span>",https://news.detik.com/berita/d-5748884/bagaimana-cara-mendapatkan-sertifikat-vaksin-ini-langkah-mudahnya
"['Ramaikan Sport Tourism, Bakal Hadir Gowes Wisata Virtual']","<span class=""category"">detikTravel</span>",https://travel.detik.com/travel-news/d-5750617/ramaikan-sport-tourism-bakal-hadir-gowes-wisata-virtual
['Update PeduliLindungi di iPhone Bawa Tampilan Baru & Perbaikan Penting'],"<span class=""category"">detikInet</span>",https://inet.detik.com/mobile-apps/d-5750580/update-pedulilindungi-di-iphone-bawa-tampilan-baru--perbaikan-penting
['Jepang Pangkas Durasi Karantina untuk Turis yang Divaksin Penuh'],"<span class=""category"">detikTravel</span>",https://travel.detik.com/travel-news/d-5750462/jepang-pangkas-durasi-karantina-untuk-turis-yang-divaksin-penuh
"['Malaysia Lirik Molnupiravir, Bakal Jadi Obat Oral Pertama untuk COVID-19']","<span class=""category"">detikHealth</span>",https://health.detik.com/berita-detikhealth/d-5750514/malaysia-lirik-molnupiravir-bakal-jadi-obat-oral-pertama-untuk-covid-19
"['Waktu Terbaik Mengonsumsi Cuka Apel, Pagi atau Malam?']","<span class=""category"">detikFood</span>",https://food.detik.com/info-sehat/d-5750429/waktu-terbaik-mengonsumsi-cuka-apel-pagi-atau-malam
['453.960 Dosis Vaksin Pfizer Didistribusikan ke 7 Provinsi'],"<span class=""category"">detikNews</span>",https://news.detik.com/berita/d-5750409/453960-dosis-vaksin-pfizer-didistribusikan-ke-7-provinsi
['Maskapai di AS Wajibkan Seluruh Pegawai Dapat Vaksin Corona'],"<span class=""category"">detikFinance</span>",https://finance.detik.com/berita-ekonomi-bisnis/d-5750257/maskapai-di-as-wajibkan-seluruh-pegawai-dapat-vaksin-corona
['Momen Kapolda Jateng Tenangkan Pelajar yang Nangis Saat Divaksinasi'],"<span class=""category"">detikNews</span>",https://news.detik.com/detiktv/d-5750223/momen-kapolda-jateng-tenangkan-pelajar-yang-nangis-saat-divaksinasi
"['Molnupiravir, Pil Eksperimental COVID-19 Terbukti Kurangi Kematian']","<span class=""category"">detikNews</span>",https://news.detik.com/bbc-world/d-5750206/molnupiravir-pil-eksperimental-covid-19-terbukti-kurangi-kematian
"['KA Aglomerasi Kembali Beroperasi, Ini Syaratnya']","<span class=""category"">detikTravel</span>",https://travel.detik.com/travel-news/d-5750171/ka-aglomerasi-kembali-beroperasi-ini-syaratnya
['Kopi Koboy Bantah Langgar PPKM: Kami Sudah Tutup Saat Polisi Razia'],"<span class=""category"">detikNews</span>",https://news.detik.com/berita/d-5750168/kopi-koboy-bantah-langgar-ppkm-kami-sudah-tutup-saat-polisi-razia
"['Duterte Umumkan Batal Maju Cawapres, Kematian Corona di Dunia Tembus 5 Juta']","<span class=""category"">detikNews</span>",https://news.detik.com/internasional/d-5750146/duterte-umumkan-batal-maju-cawapres-kematian-corona-di-dunia-tembus-5-juta
"['Kasus COVID-19 Disebut Mulai Terkendali, Pandemi Berakhir Tahun 2022?']","<span class=""category"">detikHealth</span>",https://health.detik.com/berita-detikhealth/d-5750103/kasus-covid-19-disebut-mulai-terkendali-pandemi-berakhir-tahun-2022
"[""McDonald's Sampai Taco Bell Tutup Layanan Makan di Tempat""]","<span class=""category"">detikFinance</span>",https://finance.detik.com/berita-ekonomi-bisnis/d-5750041/mcdonalds-sampai-taco-bell-tutup-layanan-makan-di-tempat
['Pemerintah Masih Kaji Vaksin COVID-19 Anak di Bawah 12 Tahun'],"<span class=""category"">detikHealth</span>",https://health.detik.com/berita-detikhealth/d-5749979/pemerintah-masih-kaji-vaksin-covid-19-anak-di-bawah-12-tahun
"['Varian Delta Mendominasi, Kematian Corona di Dunia Tembus 5 Juta']","<span class=""category"">detikNews</span>",https://news.detik.com/internasional/d-5749972/varian-delta-mendominasi-kematian-corona-di-dunia-tembus-5-juta
['Melihat Penerapan Aplikasi PeduliLindungi di Pasar Modern Blok M'],"<span class=""category"">detikNews</span>",https://news.detik.com/detiktv/d-5749958/melihat-penerapan-aplikasi-pedulilindungi-di-pasar-modern-blok-m
['Tuntas Memahami Seluk Beluk Pandemi'],"<span class=""category"">detikNews</span>",https://news.detik.com/kolom/d-5749195/tuntas-memahami-seluk-beluk-pandemi
['PON Papua: Syarat Masuk ke Opening Ceremony di Stadion Lukas Enembe'],"<span class=""category"">detikSport</span>",https://sport.detik.com/sport-lain/d-5749662/pon-papua-syarat-masuk-ke-opening-ceremony-di-stadion-lukas-enembe
"['Dokterlink, Platform Layanan Kesehatan Hemat di Rumah Tanpa Antre']","<span class=""category"">detikHealth</span>",https://health.detik.com/berita-detikhealth/d-5749426/dokterlink-platform-layanan-kesehatan-hemat-di-rumah-tanpa-antre
"['Pembuat Vaksin Pfizer: Virus Corona Mulai Terkendali, Tapi...']","<span class=""category"">detikInet</span>",https://inet.detik.com/science/d-5749652/pembuat-vaksin-pfizer-virus-corona-mulai-terkendali-tapi
['Warga Depok Merapat! Vaksin Pfizer Kini Tersedia di Trans Studio Mall Cibubur'],"<span class=""category"">detikHealth</span>",https://health.detik.com/berita-detikhealth/d-5749682/warga-depok-merapat-vaksin-pfizer-kini-tersedia-di-trans-studio-mall-cibubur
['Kematian Akibat Virus Corona di AS Tembus 700 Ribu!'],"<span class=""category"">detikNews</span>",https://news.detik.com/internasional/d-5749633/kematian-akibat-virus-corona-di-as-tembus-700-ribu
"['Corona Mengganas, Singapura Cetak Rekor Harian Tertinggi Sepanjang Pandemi']","<span class=""category"">detikHealth</span>",https://health.detik.com/berita-detikhealth/d-5749487/corona-mengganas-singapura-cetak-rekor-harian-tertinggi-sepanjang-pandemi
['5 Makanan dan Minuman yang Tidak Boleh Dikonsumsi Setelah Vaksin Covid-19'],"<span class=""category"">detikFood</span>",https://food.detik.com/info-sehat/d-5748919/5-makanan-dan-minuman-yang-tidak-boleh-dikonsumsi-setelah-vaksin-covid-19
['Mau Liburan? Cek Syarat Terbaru Naik Pesawat Bulan Oktober 2021'],"<span class=""category"">detikTravel</span>",https://travel.detik.com/travel-news/d-5749391/mau-liburan-cek-syarat-terbaru-naik-pesawat-bulan-oktober-2021
"['Divaksin Sinovac, Boleh Masuk Australia']","<span class=""category"">detikTravel</span>",https://travel.detik.com/travel-news/d-5749386/divaksin-sinovac-boleh-masuk-australia
